person_id,n_events,n_new,n_explore,n_created,n_ai,n_code,n_integ,n_upgrade,distinct_days,first_ts,last_ts,days_since_last,s1_new,s2_explored,s3_created,s4_used_ai,s5_wrote_code,s6_integrated,s7_engaged,s8_upgraded,highest_stage_num,final_stage
a38932b7-46e5-5f0f-9692-751e977be7ae,12,2,1,0,0,0,0,0,3,2026-02-08 11:38:38.894000+00:00,2026-03-21 12:00:26.395000+00:00,26.49967869212963,True,True,False,False,False,False,False,False,2,2.Exploring
f7f05072-3ef7-5d85-8c53-2bcc1e9d21c3,42,2,13,0,5,1,0,0,7,2026-02-08 14:39:49.349000+00:00,2026-02-20 12:50:24.676000+00:00,55.46497636574074,True,True,False,True,True,False,True,False,7,9.AtRisk
767c4c0f-99db-51bb-8714-7691d0d9c60e,9,2,2,0,0,0,0,0,1,2026-02-08 19:06:32.627000+00:00,2026-02-08 19:07:52.263000+00:00,67.20285151620371,True,True,False,False,False,False,False,False,2,2.Exploring
ff524219-5d74-5178-9880-f2a11457357c,6,2,0,0,0,0,0,0,1,2026-02-08 08:07:48.200000+00:00,2026-02-08 08:30:46.397000+00:00,67.64528052083332,True,False,False,False,False,False,False,False,1,1.New
d228d671-eabb-5129-a771-f90ac03c6bba,29,2,8,1,1,0,0,0,1,2026-02-08 17:37:27.530000+00:00,2026-02-08 17:42:17.652000+00:00,67.26227988425926,True,True,True,True,False,False,False,False,4,9.AtRisk
780fdc4e-8462-5e9e-adcd-e37c8ea7baf7,35,2,4,0,1,0,0,0,5,2026-02-08 00:42:07.847000+00:00,2026-03-06 16:12:26.376000+00:00,41.32467891203704,True,True,False,True,False,False,True,False,7,9.AtRisk
84825531-36aa-5e6b-add8-e32feb6250c0,8,2,1,0,0,0,0,0,1,2026-02-08 14:36:13.324000+00:00,2026-02-08 14:36:59.953000+00:00,67.39095695601851,True,True,False,False,False,False,False,False,2,2.Exploring
5b559b1b-d5ce-52a8-b7cf-cdf40c8c3e07,8,2,1,0,0,0,0,0,1,2026-02-08 16:08:16.836000+00:00,2026-02-08 16:09:43.287000+00:00,67.3265665162037,True,True,False,False,False,False,False,False,2,2.Exploring
adda9d39-076d-506c-a399-5aeb88351f08,15,2,2,0,0,0,0,0,1,2026-02-08 14:19:45.987000+00:00,2026-02-08 14:24:33.812000+00:00,67.39959284722222,True,True,False,False,False,False,False,False,2,2.Exploring
2b91f15d-a7a0-55e9-bd3d-502383388fa4,8,2,2,0,0,0,0,0,1,2026-02-08 13:48:47.888000+00:00,2026-02-08 13:49:45.495000+00:00,67.42376318287037,True,True,False,False,False,False,False,False,2,2.Exploring
eed45178-347e-5a52-9473-02859291f03a,10,2,2,0,0,0,0,0,1,2026-02-08 12:52:07.616000+00:00,2026-02-08 12:59:09.485000+00:00,67.4589021875,True,True,False,False,False,False,False,False,2,2.Exploring
54de9e95-60db-52ea-9362-971a46d3a7ac,243,2,53,6,34,4,0,0,5,2026-02-08 14:33:47.468000+00:00,2026-03-06 12:05:05.506000+00:00,41.49644824074074,True,True,True,True,True,False,True,False,7,9.AtRisk
186940ca-4e4a-5ffd-96d4-e35580541134,19,2,5,0,0,0,0,0,2,2026-02-08 14:53:17.546000+00:00,2026-02-09 18:32:04.424000+00:00,66.2277107638889,True,True,False,False,False,False,False,False,2,2.Exploring
982a8c14-3157-5a93-afb0-47eb0229ee6b,9,2,1,0,0,0,0,0,1,2026-02-08 03:29:11.517000+00:00,2026-02-08 03:29:57.541000+00:00,67.85417931712963,True,True,False,False,False,False,False,False,2,2.Exploring
c5855100-c6f1-5904-99a7-895c397c0592,9,2,1,0,0,0,0,0,1,2026-02-08 10:34:24.353000+00:00,2026-02-08 10:36:22.984000+00:00,67.55805150462963,True,True,False,False,False,False,False,False,2,2.Exploring
dec81eab-cbc7-529e-ae88-8467f7bfe8a5,186,2,32,9,35,5,0,0,3,2026-02-08 18:21:41.501000+00:00,2026-02-23 11:52:57.447000+00:00,52.50487484953704,True,True,True,True,True,False,True,False,7,9.AtRisk
2d2ae358-19ca-5b7d-b036-157fa1786043,9,2,2,0,0,0,0,0,1,2026-02-08 18:10:00.082000+00:00,2026-02-08 18:10:58.984000+00:00,67.24235706018518,True,True,False,False,False,False,False,False,2,2.Exploring
6219b293-fda2-51d0-be9b-60460441f643,7,2,1,0,0,0,0,0,1,2026-02-08 11:12:01.253000+00:00,2026-02-08 11:12:58.898000+00:00,67.53263583333333,True,True,False,False,False,False,False,False,2,2.Exploring
a2150e9e-b1cf-5eb9-98d1-cefbaedb76a2,17,2,3,0,0,0,0,0,1,2026-02-08 13:35:52.804000+00:00,2026-02-08 13:38:21.690000+00:00,67.43167759259259,True,True,False,False,False,False,False,False,2,2.Exploring
66b1da7f-f2ef-5369-ac17-498dc8050c74,5,2,0,0,0,0,0,0,1,2026-02-08 03:29:35.668000+00:00,2026-02-08 03:42:48.708000+00:00,67.84525377314814,True,False,False,False,False,False,False,False,1,1.New
1410aa26-2392-59c8-bab0-f5f2f7453f15,1,1,0,0,0,0,0,0,1,2026-02-08 21:28:13.167000+00:00,2026-02-08 21:28:13.167000+00:00,67.10538734953704,True,False,False,False,False,False,False,False,1,1.New
2f447256-7613-57e5-a71a-327529a32d4e,5,1,1,0,0,0,0,0,3,2026-02-08 17:08:15.983000+00:00,2026-02-18 12:54:18.713000+00:00,57.46226760416667,True,True,False,False,False,False,False,False,2,2.Exploring
527ac12e-6c4e-5226-ba52-2cfbf6402f40,5,2,0,0,0,0,0,0,1,2026-02-08 03:25:42.552000+00:00,2026-02-08 03:26:00.236000+00:00,67.85692590277777,True,False,False,False,False,False,False,False,1,1.New
a5246931-8d47-5e77-acef-766bfb861eeb,1,1,0,0,0,0,0,0,1,2026-02-08 02:16:28.282000+00:00,2026-02-08 02:16:28.282000+00:00,67.9052124074074,True,False,False,False,False,False,False,False,1,1.New
a6d3d26f-4c3f-5bbd-aab4-e11cd5a87ef1,4,2,0,0,0,0,0,0,1,2026-02-08 09:17:18.458000+00:00,2026-02-08 09:17:44.444000+00:00,67.61266423611112,True,False,False,False,False,False,False,False,1,1.New
2ca57d8b-4060-52d9-b46d-6085b20431c0,7,2,1,0,0,0,0,0,1,2026-02-08 17:15:17.258000+00:00,2026-02-08 17:17:54.534000+00:00,67.27921412037037,True,True,False,False,False,False,False,False,2,2.Exploring
73816096-b6b7-551f-81ad-54e0d42e6988,1,1,0,0,0,0,0,0,1,2026-02-08 19:13:01.058000+00:00,2026-02-08 19:13:01.058000+00:00,67.19927750000001,True,False,False,False,False,False,False,False,1,1.New
07a28d37-912b-5723-a6a5-cfd002bf2aac,13,2,1,0,0,0,0,0,2,2026-02-08 05:58:59.677000+00:00,2026-02-09 03:59:49.864000+00:00,66.83343483796295,True,True,False,False,False,False,False,False,2,2.Exploring
cff28666-86bd-5694-be48-d3510dd8435a,17,2,4,0,0,0,0,0,2,2026-02-08 15:51:10.844000+00:00,2026-02-09 12:48:47.148000+00:00,66.46610516203704,True,True,False,False,False,False,False,False,2,2.Exploring
87843f2d-8d34-52c9-8170-19ccc75166b9,20,2,7,0,0,0,0,0,2,2026-02-08 18:22:32.763000+00:00,2026-02-15 18:31:49.932000+00:00,60.22787849537036,True,True,False,False,False,False,False,False,2,2.Exploring
bc6055e1-a4cd-5cc5-9153-9192a40487b2,5,2,0,0,0,0,0,0,1,2026-02-08 13:34:33.563000+00:00,2026-02-08 13:34:56.734000+00:00,67.43404976851852,True,False,False,False,False,False,False,False,1,1.New
dc422834-c16e-5f95-adb0-4fb301c43923,1,1,0,0,0,0,0,0,1,2026-02-08 13:36:51.737000+00:00,2026-02-08 13:36:51.737000+00:00,67.43271871527777,True,False,False,False,False,False,False,False,1,1.New
fdd214bc-6de3-5919-a95b-9250c71df2eb,1,1,0,0,0,0,0,0,1,2026-02-08 17:48:43.260000+00:00,2026-02-08 17:48:43.260000+00:00,67.2578168287037,True,False,False,False,False,False,False,False,1,1.New
289d80d6-a453-5f16-aeb0-32f4111e8b97,1,1,0,0,0,0,0,0,1,2026-02-08 10:30:45.342000+00:00,2026-02-08 10:30:45.342000+00:00,67.56195939814815,True,False,False,False,False,False,False,False,1,1.New
f215e4ef-aa08-58e5-90c5-70757dc22711,1,1,0,0,0,0,0,0,1,2026-02-08 17:21:19.597000+00:00,2026-02-08 17:21:19.597000+00:00,67.27684070601852,True,False,False,False,False,False,False,False,1,1.New
60a58131-a61f-589a-8212-fe939ed36f04,42,2,11,1,8,1,0,0,1,2026-02-09 05:25:23.259000+00:00,2026-02-09 05:29:09.710000+00:00,66.77139958333333,True,True,True,True,True,False,False,False,5,9.AtRisk
7d6c0b0c-f897-5f35-84c4-883c60fe16ab,257,2,12,8,87,10,0,0,1,2026-02-09 08:05:09.012000+00:00,2026-02-09 08:46:40.701000+00:00,66.63423533564816,True,True,True,True,True,False,False,False,5,9.AtRisk
26b9c4da-3247-51c7-bf69-4ca4a7902eec,9,2,2,0,0,0,0,0,1,2026-02-09 11:07:09.161000+00:00,2026-02-09 11:08:25.042000+00:00,66.53580546296297,True,True,False,False,False,False,False,False,2,2.Exploring
08d880a0-abf0-5162-98be-85d5a37a5b1d,9,2,2,0,0,0,0,0,1,2026-02-09 08:00:55.060000+00:00,2026-02-09 08:03:09.284000+00:00,66.66446006944444,True,True,False,False,False,False,False,False,2,2.Exploring
65da3c30-1c56-5cb6-9c55-1deba5d2de9f,158,2,13,7,44,0,0,0,1,2026-02-09 18:24:36.898000+00:00,2026-02-09 19:48:42.130000+00:00,66.17449657407407,True,True,True,True,False,False,False,False,4,9.AtRisk
763bb89f-ab1a-59ce-a934-53fb876213bb,351,2,17,10,177,12,0,0,3,2026-02-09 17:43:48.459000+00:00,2026-03-09 18:47:55.295000+00:00,38.216705312500004,True,True,True,True,True,False,True,False,7,9.AtRisk
09f8ac02-fe9d-573f-9e65-7df24c2e9a56,133,2,8,4,44,1,0,0,1,2026-02-09 19:23:23.164000+00:00,2026-02-09 19:41:24.562000+00:00,66.17956101851851,True,True,True,True,True,False,False,False,5,9.AtRisk
af8bec0a-53b0-515e-8cdc-8cfc41aec2fc,21,2,7,0,2,0,0,0,1,2026-02-09 16:03:32.850000+00:00,2026-02-09 17:30:32.587000+00:00,66.2704403587963,True,True,False,True,False,False,False,False,4,9.AtRisk
3faac6f7-108a-5c35-a65e-dfcc2ed62612,16,2,2,0,0,0,0,0,1,2026-02-09 14:52:59.171000+00:00,2026-02-09 15:02:23.430000+00:00,66.37332412037037,True,True,False,False,False,False,False,False,2,2.Exploring
fe1fe01d-ab4a-592f-b907-6fac4d9a5caa,14,2,6,0,0,0,0,0,1,2026-02-09 19:29:34.016000+00:00,2026-02-09 19:30:39.542000+00:00,66.18702652777777,True,True,False,False,False,False,False,False,2,2.Exploring
891bca5b-4f7f-521e-bd69-3d416a68a371,33,2,2,0,12,0,0,0,2,2026-02-09 18:26:41.321000+00:00,2026-02-11 18:13:54.744000+00:00,64.24032280092592,True,True,False,True,False,False,False,False,4,9.AtRisk
74bbcc5b-d7a2-5522-9035-13fbfbacbb57,17,2,1,0,0,0,0,0,1,2026-02-09 09:13:30.634000+00:00,2026-02-09 09:14:11.612000+00:00,66.61512756944444,True,True,False,False,False,False,False,False,2,2.Exploring
93c264e1-13c0-53f8-9d6b-6a7d47e0aa53,22,2,4,0,0,0,0,0,1,2026-02-09 07:51:58.607000+00:00,2026-02-09 07:52:36.618000+00:00,66.67178259259259,True,True,False,False,False,False,False,False,2,2.Exploring
15c28242-8e3d-51ab-9bfb-16101b16d5dd,20,2,3,0,0,0,0,0,2,2026-02-09 12:04:33.215000+00:00,2026-02-10 03:45:16.532000+00:00,65.84354284722222,True,True,False,False,False,False,False,False,2,2.Exploring
fdeb1996-fee1-59ad-a96b-3d7460fcae0e,21,2,3,0,1,0,0,0,1,2026-02-09 07:13:15.922000+00:00,2026-02-09 10:12:25.302000+00:00,66.5746913425926,True,True,False,True,False,False,False,False,4,9.AtRisk
2644a9c6-e49a-5e7a-843c-47f79c6fec7d,14,2,4,0,0,0,0,0,2,2026-02-09 10:57:02.346000+00:00,2026-02-10 11:23:00.809000+00:00,65.52566927083333,True,True,False,False,False,False,False,False,2,2.Exploring
266dd1b4-98c1-5731-9fef-5f8555cbf434,12,2,4,0,0,0,0,0,1,2026-02-09 08:15:30.031000+00:00,2026-02-09 08:48:07.779000+00:00,66.63322748842593,True,True,False,False,False,False,False,False,2,2.Exploring
99c36a21-173f-5e55-9ba1-051655824e98,14,2,5,0,0,0,0,0,1,2026-02-09 12:57:24.645000+00:00,2026-02-09 12:58:05.364000+00:00,66.4596443287037,True,True,False,False,False,False,False,False,2,2.Exploring
3793cc8f-a14c-5391-aa7f-1e5f01f7c2a0,21,2,6,0,0,0,0,0,1,2026-02-09 05:49:26.438000+00:00,2026-02-09 06:04:59.766000+00:00,66.74651467592592,True,True,False,False,False,False,False,False,2,2.Exploring
2c0ed08d-5b72-5f5a-8c22-8c2afe0277df,13,2,4,0,0,0,0,0,1,2026-02-09 09:28:33.807000+00:00,2026-02-09 09:40:31.972000+00:00,66.59683636574074,True,True,False,False,False,False,False,False,2,2.Exploring
3afd4f30-76ff-5694-ba6a-9642ef26ec37,115,1,0,3,63,0,0,0,3,2026-02-09 15:19:49.470000+00:00,2026-03-12 02:10:16.367000+00:00,35.90951697916667,True,False,True,True,False,False,True,False,7,9.AtRisk
523ebac4-fedb-5063-bce9-d54f2a3d4874,29,2,5,0,0,0,0,0,2,2026-02-09 13:37:01.858000+00:00,2026-03-21 21:21:10.448000+00:00,26.110279930555556,True,True,False,False,False,False,False,False,2,2.Exploring
e39b3809-c275-5d96-8c1f-8202863dcdb5,14,2,6,0,0,0,0,0,1,2026-02-09 15:13:08.082000+00:00,2026-02-09 15:13:57.324000+00:00,66.36529293981481,True,True,False,False,False,False,False,False,2,2.Exploring
4d355064-3ed8-5a0e-8469-6e6cdb03db98,9,2,1,0,0,0,0,0,1,2026-02-09 21:00:15.116000+00:00,2026-02-09 21:11:48.348000+00:00,66.11678571759259,True,True,False,False,False,False,False,False,2,2.Exploring
f0785a48-c6fb-59aa-bc31-4b41172e1e65,19,2,3,0,0,0,0,0,1,2026-02-09 17:00:01.748000+00:00,2026-02-09 17:03:00.157000+00:00,66.28956570601852,True,True,False,False,False,False,False,False,2,2.Exploring
b5c4ccee-6298-5910-afea-2468cffefb76,20,2,5,0,0,0,0,0,3,2026-02-09 17:43:03.791000+00:00,2026-02-12 14:43:18.452000+00:00,63.38657618055556,True,True,False,False,False,False,False,False,2,2.Exploring
42acf009-36fc-539e-9e8a-06a111130cd8,9,2,2,0,0,0,0,0,1,2026-02-09 12:30:50.996000+00:00,2026-02-09 12:32:39.833000+00:00,66.4773009375,True,True,False,False,False,False,False,False,2,2.Exploring
27b66a85-0410-500c-a7f5-abdeb3fc28a2,18,2,3,0,0,0,0,0,1,2026-02-09 16:23:02.603000+00:00,2026-02-09 16:28:06.566000+00:00,66.31379708333333,True,True,False,False,False,False,False,False,2,2.Exploring
88fdc1a3-536f-5475-8dc1-fef564055af2,17,2,6,0,0,0,0,0,1,2026-02-09 13:45:35.262000+00:00,2026-02-09 13:46:47.714000+00:00,66.42582083333333,True,True,False,False,False,False,False,False,2,2.Exploring
66db79f2-dd35-58ee-b38d-ee92bc1af9c3,850,2,11,21,229,0,0,0,3,2026-02-09 06:41:09.327000+00:00,2026-04-14 08:59:22.432000+00:00,2.6254190046296295,True,True,True,True,False,False,True,False,7,7.Engaged
b6cd7fb8-ab4f-56c7-9a8c-6d71c12b4666,13,2,5,0,0,0,0,0,1,2026-02-09 09:43:29.330000+00:00,2026-02-09 09:45:00.337000+00:00,66.59373028935185,True,True,False,False,False,False,False,False,2,2.Exploring
72d58cd8-10ec-5595-b7e6-aaedccf6c579,14,2,5,0,1,0,0,0,1,2026-02-09 11:21:06.522000+00:00,2026-02-09 11:24:08.486000+00:00,66.52488597222222,True,True,False,True,False,False,False,False,4,9.AtRisk
55c0f1cf-0a60-5fd2-90b9-1738c8b332be,1,1,0,0,0,0,0,0,1,2026-02-09 08:00:09.149000+00:00,2026-02-09 08:00:09.149000+00:00,66.66654496527778,True,False,False,False,False,False,False,False,1,1.New
1caac89c-79c9-5af7-9aff-f262fc46fd06,9,2,1,0,0,0,0,0,1,2026-02-09 00:05:37.990000+00:00,2026-02-09 00:06:51.080000+00:00,66.99522631944444,True,True,False,False,False,False,False,False,2,2.Exploring
8ba2a4f8-4142-5c8c-a890-47f40a37e625,49,1,8,1,13,0,0,0,1,2026-02-09 13:49:59.776000+00:00,2026-02-09 13:51:44.033000+00:00,66.42239121527777,True,True,True,True,False,False,False,False,4,9.AtRisk
6cff54bb-3fda-560d-971a-883b9de04c70,71,2,6,5,23,1,0,0,1,2026-02-09 20:17:03.952000+00:00,2026-02-09 20:32:57.686000+00:00,66.14376097222222,True,True,True,True,True,False,False,False,5,9.AtRisk
3b204824-d6cd-5589-9ffa-8b3110f9a7a9,4890,2,203,48,3217,127,0,1,22,2026-02-09 14:09:35.640000+00:00,2026-04-15 10:37:35.678000+00:00,1.557210138888889,True,True,True,True,True,False,True,True,8,8.Upgraded
97738620-33e3-5ac7-99ed-30e38b6907f7,11,2,3,0,0,0,0,0,1,2026-02-09 10:04:50.890000+00:00,2026-02-09 10:05:57.827000+00:00,66.57917600694445,True,True,False,False,False,False,False,False,2,2.Exploring
7c9cf3f0-d396-565f-a94e-8e2f01b078a8,64,2,12,4,30,0,0,0,2,2026-02-09 10:44:01.455000+00:00,2026-02-10 07:23:33.674000+00:00,65.69195555555555,True,True,True,True,False,False,False,False,4,9.AtRisk
efaa33c8-93ce-5b8e-9999-664ae94b0614,30,2,6,0,0,0,0,0,2,2026-02-09 11:28:11.872000+00:00,2026-02-11 02:51:48.580000+00:00,64.8806719212963,True,True,False,False,False,False,False,False,2,2.Exploring
e28b9bc0-3e92-55a3-b4f1-963bb07ceac4,12,2,2,0,0,0,0,0,1,2026-02-09 21:47:36.062000+00:00,2026-02-09 21:48:23.546000+00:00,66.09137833333334,True,True,False,False,False,False,False,False,2,2.Exploring
b20338b7-53ba-534e-af01-17b132d416a5,9,2,2,0,0,0,0,0,1,2026-02-09 15:10:25.252000+00:00,2026-02-09 15:12:09.199000+00:00,66.36654438657406,True,True,False,False,False,False,False,False,2,2.Exploring
e27abfc1-4a0c-5fa5-82b3-6588c40510c3,9,2,1,0,0,0,0,0,1,2026-02-09 15:23:02.004000+00:00,2026-02-09 15:24:07.172000+00:00,66.35823451388889,True,True,False,False,False,False,False,False,2,2.Exploring
4b7c69b5-60e1-571c-aab1-b643969bab53,9,2,2,0,0,0,0,0,1,2026-02-09 13:14:30.440000+00:00,2026-02-09 13:15:50.590000+00:00,66.44731532407407,True,True,False,False,False,False,False,False,2,2.Exploring
636a2a02-cbf0-5c7b-a4d9-eff821a5c8fd,1655,2,42,56,402,0,0,0,5,2026-02-09 10:18:12.011000+00:00,2026-02-28 05:57:46.943000+00:00,47.75152420138889,True,True,True,True,False,False,True,False,7,9.AtRisk
6428a8b2-15b3-595d-b1b2-0a9817c192e6,160,2,19,2,74,5,0,0,10,2026-02-09 06:10:10.029000+00:00,2026-02-19 20:04:41.463000+00:00,56.16339318287037,True,True,True,True,True,False,True,False,7,9.AtRisk
48d8ba17-fcde-5235-a1ce-d138cf42a677,18,2,2,0,0,0,0,0,1,2026-02-09 16:14:54.449000+00:00,2026-02-09 18:10:36.829000+00:00,66.24261348379629,True,True,False,False,False,False,False,False,2,2.Exploring
7b740b90-c91d-5d62-a5f1-e3943c507417,20,2,3,0,0,0,0,0,1,2026-02-09 10:45:00.624000+00:00,2026-02-09 10:48:14.862000+00:00,66.54981217592592,True,True,False,False,False,False,False,False,2,2.Exploring
80b23787-7c82-57fa-b368-a93480ff59f1,20,2,3,0,0,0,0,0,2,2026-02-09 11:19:44.101000+00:00,2026-02-13 08:44:53.781000+00:00,62.63547283564815,True,True,False,False,False,False,False,False,2,2.Exploring
5e0c6263-df78-5b46-a0fe-ddd2b793585b,9,2,0,0,0,0,0,0,1,2026-02-09 05:10:58.259000+00:00,2026-02-09 05:11:39.751000+00:00,66.78355188657407,True,False,False,False,False,False,False,False,1,1.New
6555d48c-5237-5067-812d-963f0caeaf60,17,2,2,0,0,0,0,0,1,2026-02-09 03:47:21.345000+00:00,2026-02-09 03:49:47.778000+00:00,66.84040342592593,True,True,False,False,False,False,False,False,2,2.Exploring
38767643-bb16-5acf-b5a0-95dfc441407a,12,2,1,0,0,0,0,0,2,2026-02-09 12:25:43.245000+00:00,2026-02-10 12:13:31.461000+00:00,65.4905922800926,True,True,False,False,False,False,False,False,2,2.Exploring
924ed5ac-ce67-5242-baa3-0f0ac51cbaa4,9,2,1,0,0,0,0,0,1,2026-02-09 14:56:29.726000+00:00,2026-02-09 14:57:46.650000+00:00,66.3765275925926,True,True,False,False,False,False,False,False,2,2.Exploring
c7bc81ad-6203-5242-813b-97fb574fc529,1368,2,45,36,414,0,0,1,6,2026-02-09 06:12:56.488000+00:00,2026-04-14 07:58:58.070000+00:00,2.667367638888889,True,True,True,True,False,False,True,True,8,8.Upgraded
126889b5-7519-5b2a-9168-2678a98ac466,66,2,2,3,14,0,0,0,1,2026-02-09 06:01:45.431000+00:00,2026-02-09 06:12:02.614000+00:00,66.74162060185185,True,True,True,True,False,False,False,False,4,9.AtRisk
9fa1916d-8cde-513e-ae9a-af247fd36c8b,24,2,7,0,0,0,0,0,1,2026-02-09 07:53:06.286000+00:00,2026-02-09 08:37:07.587000+00:00,66.64086859953704,True,True,False,False,False,False,False,False,2,2.Exploring
76ac3bc7-4e1a-54a1-9499-a1bbb47190bb,34,2,8,0,0,0,0,0,1,2026-02-09 07:46:59.132000+00:00,2026-02-09 07:52:39.180000+00:00,66.67175293981481,True,True,False,False,False,False,False,False,2,2.Exploring
c466dd71-2bdc-501f-8601-d35ebdcfce1f,10,2,1,0,0,0,0,0,1,2026-02-09 02:14:54.304000+00:00,2026-02-09 02:23:11.122000+00:00,66.90054990740741,True,True,False,False,False,False,False,False,2,2.Exploring
a6d046c5-02f2-5180-a7a8-41c99bbf9c40,463,2,7,22,118,0,0,0,1,2026-02-09 19:39:18.671000+00:00,2026-02-09 20:08:38.330000+00:00,66.16065166666667,True,True,True,True,False,False,False,False,4,9.AtRisk
f461b91a-de62-5abd-9eac-f36c081a649f,7,2,1,0,0,0,0,0,1,2026-02-09 14:25:35.881000+00:00,2026-02-09 14:26:27.449000+00:00,66.39827760416667,True,True,False,False,False,False,False,False,2,2.Exploring
3c5fbd40-c656-5904-ada9-437a372b6abc,400,2,9,9,109,0,0,0,2,2026-02-09 15:18:41.620000+00:00,2026-02-11 20:02:47.751000+00:00,64.16470929398149,True,True,True,True,False,False,False,False,4,9.AtRisk
0e955960-7424-57c0-b6e6-75721d1c6225,20,2,7,0,0,0,0,0,1,2026-02-09 15:47:17.301000+00:00,2026-02-09 15:48:37.559000+00:00,66.34121614583333,True,True,False,False,False,False,False,False,2,2.Exploring
c6313b2d-6d3e-54f6-ab07-0fa70bcef4d5,9,2,2,0,0,0,0,0,1,2026-02-09 16:52:50.022000+00:00,2026-02-09 16:53:33.561000+00:00,66.29612353009259,True,True,False,False,False,False,False,False,2,2.Exploring
ab30ef9e-8b58-54a6-996b-a0e2024baabd,7,2,1,0,0,0,0,0,1,2026-02-09 21:30:45.548000+00:00,2026-02-09 21:33:31.713000+00:00,66.10170047453704,True,True,False,False,False,False,False,False,2,2.Exploring
484f2d89-ff3f-544b-ba0f-d3b4192f2182,653,2,17,19,181,0,0,0,2,2026-02-09 20:53:53.177000+00:00,2026-02-10 12:13:51.372000+00:00,65.49036182870371,True,True,True,True,False,False,False,False,4,9.AtRisk
0a9e63c4-3c09-5464-8f58-eca76775c8b4,76,2,12,1,36,2,0,0,1,2026-02-09 08:58:16.055000+00:00,2026-02-09 10:58:43.538000+00:00,66.54253583333333,True,True,True,True,True,False,False,False,5,9.AtRisk
cc898d5b-1fb0-5056-972f-cad8a59f5c71,8,2,1,0,0,0,0,0,1,2026-02-09 03:28:18.128000+00:00,2026-02-09 03:29:51.125000+00:00,66.85425357638888,True,True,False,False,False,False,False,False,2,2.Exploring
daefba73-6274-52c3-8f45-404091b668bc,1,1,0,0,0,0,0,0,1,2026-02-09 04:48:48.379000+00:00,2026-02-09 04:48:48.379000+00:00,66.79942424768518,True,False,False,False,False,False,False,False,1,1.New
9e8fb6e9-088f-5a2c-b5bc-89a19412057e,20,2,6,0,0,0,0,0,1,2026-02-09 07:51:06.561000+00:00,2026-02-09 07:51:40.242000+00:00,66.6724350925926,True,True,False,False,False,False,False,False,2,2.Exploring
61321106-a64a-5d01-abc5-268001ca3fc5,217,1,0,38,62,0,0,0,1,2026-02-09 11:02:35.955000+00:00,2026-02-09 16:40:29.331000+00:00,66.30520026620371,True,False,True,True,False,False,False,False,4,9.AtRisk
b1863416-37d2-5f9f-8721-c96b8002b957,599,2,11,13,156,0,0,0,1,2026-02-09 13:27:27.447000+00:00,2026-02-09 16:32:01.458000+00:00,66.31107842592593,True,True,True,True,False,False,False,False,4,9.AtRisk
f3dd42c7-c7dd-5ee4-b9df-137252415f3e,39,2,7,1,12,0,0,0,1,2026-02-09 16:13:32.481000+00:00,2026-02-09 16:16:07.047000+00:00,66.32212484953705,True,True,True,True,False,False,False,False,4,9.AtRisk
d04c9c7c-f6c5-5bc3-affd-0be334c1e73c,68,1,0,5,28,0,0,0,1,2026-02-09 20:42:20.069000+00:00,2026-02-09 20:49:07.297000+00:00,66.13253862268519,True,False,True,True,False,False,False,False,4,9.AtRisk
5c19d26c-c16a-582e-8b0b-0118e241e1e2,18,2,2,0,0,0,0,0,1,2026-02-09 15:54:29.877000+00:00,2026-02-09 15:55:12.719000+00:00,66.33664253472222,True,True,False,False,False,False,False,False,2,2.Exploring
2129883a-18dd-5e97-a52e-93089b58ee12,7,2,1,0,0,0,0,0,1,2026-02-09 13:03:32.728000+00:00,2026-02-09 13:04:48.809000+00:00,66.45497482638889,True,True,False,False,False,False,False,False,2,2.Exploring
81b9d67a-450b-57e7-abfc-4911aa6b9711,7,2,1,0,0,0,0,0,1,2026-02-09 09:18:28.474000+00:00,2026-02-09 09:20:47.384000+00:00,66.610546875,True,True,False,False,False,False,False,False,2,2.Exploring
1cdafa3d-1a0e-564b-8646-1061f47aa42a,9,2,1,0,0,0,0,0,1,2026-02-09 15:43:38.925000+00:00,2026-02-09 15:44:40.992000+00:00,66.34395418981481,True,True,False,False,False,False,False,False,2,2.Exploring
4296654e-7583-52c9-b47d-2e1ea977552c,12,2,4,0,0,0,0,0,1,2026-02-09 09:18:26.515000+00:00,2026-02-09 09:18:49.661000+00:00,66.61190940972223,True,True,False,False,False,False,False,False,2,2.Exploring
eb5fced1-533c-5ef1-8b00-54e8e65f7dee,167,2,10,6,43,0,0,0,6,2026-02-09 10:24:17.905000+00:00,2026-02-18 06:10:25.004000+00:00,57.74275034722222,True,True,True,True,False,False,True,False,7,9.AtRisk
996085f4-5150-5156-b61d-b3ea227c9481,9,2,1,0,0,0,0,0,1,2026-02-09 17:10:07.710000+00:00,2026-02-09 17:11:04.531000+00:00,66.28395952546296,True,True,False,False,False,False,False,False,2,2.Exploring
6ceef5f4-d0ce-5839-8947-523db0fed939,11,2,3,0,0,0,0,0,1,2026-02-09 20:16:42.467000+00:00,2026-02-09 20:17:58.075000+00:00,66.15417313657407,True,True,False,False,False,False,False,False,2,2.Exploring
de66c819-d4a9-52ac-b7e5-621f841ff95e,12,2,2,0,0,0,0,0,2,2026-02-09 16:17:43.454000+00:00,2026-02-12 10:44:12.224000+00:00,63.55262048611111,True,True,False,False,False,False,False,False,2,2.Exploring
