person_id,t1,t2,t3,t4,t5,t6,t7,t8,t_dg,t_cn,last_ts,upgraded,t_atrisk_upg,t_churned_upg,final_stage
54695b2f-73b8-5b88-8dfc-f27376d394bb,2026-02-01 14:05:42.925000+00:00,,,,,,,,,,2026-02-01 14:05:42.925000+00:00,False,,,1.New
27b20896-a2d5-5c82-83fc-63209df3f915,2026-02-01 10:39:09.270000+00:00,,,2026-02-03 11:26:24.854000+00:00,,,2026-03-19 16:07:07.741000+00:00,,,,2026-03-19 16:31:25.705000+00:00,False,,,9.AtRisk@Engaged
42f687b9-66a5-5b00-a764-bc29de4f23b0,2026-02-02 22:28:53.158000+00:00,2026-02-02 22:29:06.723000+00:00,,,,,,,,,2026-02-02 22:31:07.864000+00:00,False,,,2.Exploring
2096aef6-c795-573c-9306-fc25027e584c,2026-02-02 15:09:21.134000+00:00,2026-02-02 15:09:26.198000+00:00,2026-02-02 15:09:54.845000+00:00,2026-02-02 15:09:27.105000+00:00,,,,,,,2026-02-02 15:28:14.505000+00:00,False,,,9.AtRisk@UsedAI
c61efbb5-5aa3-5e68-945d-57bc1de314be,2026-02-02 06:44:37.029000+00:00,2026-02-02 06:45:10.932000+00:00,2026-02-02 06:48:00.311000+00:00,2026-02-02 06:47:32.421000+00:00,2026-02-02 11:20:18.990000+00:00,,2026-02-07 12:57:06.269000+00:00,,,,2026-02-07 12:59:51.398000+00:00,False,,,9.AtRisk@Engaged
4a9d59a0-e8b3-517c-b4c1-492e2448f3d4,2026-02-02 16:19:15.982000+00:00,2026-02-02 16:19:41.965000+00:00,,,,,,,,,2026-02-02 16:21:42.461000+00:00,False,,,2.Exploring
60a9d41f-cff2-5466-b403-a57c48f88c8a,2026-02-02 11:33:31.302000+00:00,2026-02-02 11:33:42.638000+00:00,,,,,,,,,2026-02-02 11:33:49.799000+00:00,False,,,2.Exploring
48859505-6a3b-5621-9c7b-427b0a35c3e0,2026-02-02 17:11:51.090000+00:00,2026-02-02 17:12:36.451000+00:00,,,,,,,,,2026-02-02 17:12:52.576000+00:00,False,,,2.Exploring
cd8d8a6f-6364-5f2b-a276-887130301f6a,2026-02-02 19:32:47.375000+00:00,2026-02-02 19:33:02.235000+00:00,,,,,,,,,2026-02-02 19:33:29.027000+00:00,False,,,2.Exploring
760c2e6d-266b-5ee2-813e-299daceaf512,2026-02-02 12:49:53.322000+00:00,,,,,,,,,,2026-02-02 12:49:53.322000+00:00,False,,,1.New
e746ddc0-50b7-55d1-8f0b-58637ac2b0e9,2026-02-02 15:55:06.780000+00:00,2026-02-02 15:55:19.746000+00:00,,,,,,,,,2026-02-02 16:18:50.131000+00:00,False,,,2.Exploring
cf5c7d0c-9ef5-5d70-8466-1ebf21af15d1,2026-02-02 05:28:36.050000+00:00,2026-02-02 05:29:13.141000+00:00,,,,,,,,,2026-02-02 05:29:40.339000+00:00,False,,,2.Exploring
7a204120-6c4e-5093-a6f3-075c5f354744,2026-02-02 05:40:09.190000+00:00,2026-02-02 05:41:07.708000+00:00,2026-02-02 06:05:26.882000+00:00,2026-02-02 05:50:05.333000+00:00,2026-02-02 06:05:17.571000+00:00,,,,,,2026-02-02 06:09:30.123000+00:00,False,,,9.AtRisk@WroteCode
e79d2afc-b584-5bb2-9377-d257a1befacb,2026-02-02 09:02:09.191000+00:00,2026-02-02 09:02:46.038000+00:00,,,,,,,,,2026-02-02 09:03:21.427000+00:00,False,,,2.Exploring
923ccd73-5890-5265-937b-54280d5dfe13,2026-02-02 06:14:03.134000+00:00,2026-02-02 06:14:57.757000+00:00,,,,,,,,,2026-02-02 06:16:41.210000+00:00,False,,,2.Exploring
22edd533-88cf-5dbc-89bc-26bf396675ec,2026-02-02 07:34:11.631000+00:00,2026-02-02 07:34:47.883000+00:00,,,,,,,,,2026-02-02 07:35:45.937000+00:00,False,,,2.Exploring
a601d915-39ee-53ef-941a-e4b207903a35,2026-02-02 10:22:42.179000+00:00,2026-02-02 10:23:25.780000+00:00,,2026-02-02 10:23:54.512000+00:00,,,,,,,2026-02-02 10:30:09.468000+00:00,False,,,9.AtRisk@UsedAI
b2492158-6350-534a-860c-a50fd415d282,2026-02-02 05:43:52.333000+00:00,2026-02-02 05:44:20.231000+00:00,,,,,,,,,2026-03-02 03:44:07.296000+00:00,False,,,2.Exploring
84500448-9b1f-5214-9a21-ad48309f5fae,2026-02-02 19:57:43.944000+00:00,,,,,,,,,,2026-02-02 19:58:21.981000+00:00,False,,,1.New
8c73348c-adbb-5b28-91a8-2ecc84c28d38,2026-02-02 21:53:09.815000+00:00,2026-02-02 21:53:56.538000+00:00,,,,,,,,,2026-02-02 22:00:44.151000+00:00,False,,,2.Exploring
de9e51d5-b4b2-5f84-a198-647f16c26673,2026-02-02 23:29:46.046000+00:00,2026-02-02 23:30:29.567000+00:00,,,,,,,,,2026-02-02 23:31:55.747000+00:00,False,,,2.Exploring
82479b67-7536-5c39-9a0b-b88382c97948,2026-02-02 14:56:54.467000+00:00,2026-02-27 15:04:30.698000+00:00,2026-02-27 15:08:59.157000+00:00,2026-02-02 14:59:34.158000+00:00,,,,,,,2026-02-27 15:12:38.641000+00:00,False,,,9.AtRisk@UsedAI
7703b8e2-310a-57a7-8cd4-22c9895b2ce4,2026-02-02 05:49:11.172000+00:00,2026-02-02 05:50:24.202000+00:00,,2026-02-02 05:50:49.086000+00:00,,,,,,,2026-02-02 05:50:49.086000+00:00,False,,,9.AtRisk@UsedAI
1433bde4-9b1c-59cc-9539-479711ab923e,2026-02-02 13:29:42.469000+00:00,2026-02-02 13:29:59.035000+00:00,,,,,,,,,2026-02-03 14:46:17.753000+00:00,False,,,2.Exploring
23be671d-5d06-5853-918f-d2125989507e,2026-02-02 13:25:10.275000+00:00,2026-02-02 13:26:02.900000+00:00,,,,,,,,,2026-02-03 12:51:57.265000+00:00,False,,,2.Exploring
78215e39-cc16-5f16-8454-ca23fcae436c,2026-02-02 09:10:17.682000+00:00,2026-02-02 09:11:27.595000+00:00,,,,,,,,,2026-02-02 09:12:51.403000+00:00,False,,,2.Exploring
04a8c561-d4e5-5532-869e-331daccbed8d,2026-02-02 11:59:37.666000+00:00,2026-02-02 12:01:08.937000+00:00,,2026-02-02 12:02:43.257000+00:00,,,,,,,2026-02-02 12:02:43.257000+00:00,False,,,9.AtRisk@UsedAI
13db541a-e5a0-5477-86d3-6bda4a6d53d8,2026-02-02 14:12:42.377000+00:00,2026-02-02 14:13:05.559000+00:00,,,,,,,,,2026-02-02 14:13:09.251000+00:00,False,,,2.Exploring
4545ae01-82eb-584c-adf3-dde5830ae22b,2026-02-02 08:42:39.612000+00:00,2026-02-02 09:08:35.210000+00:00,,,,,,,,,2026-02-02 09:40:06.949000+00:00,False,,,2.Exploring
16592fec-58ee-5700-9fb0-1c56f083416d,2026-02-02 03:51:50.472000+00:00,2026-02-02 03:52:02.579000+00:00,2026-02-27 12:45:13.263000+00:00,2026-02-02 03:59:45.269000+00:00,2026-02-27 12:46:20.176000+00:00,,,,,,2026-02-27 15:58:38.720000+00:00,False,,,9.AtRisk@WroteCode
20dd0554-1958-58b4-b28f-a0c6b2480abe,2026-02-02 15:45:26.605000+00:00,2026-02-02 15:57:23.079000+00:00,,,,,,,,,2026-02-02 15:57:28.455000+00:00,False,,,2.Exploring
044f2ea4-304f-5237-99cc-65ad5e0a0858,2026-02-02 13:12:00.494000+00:00,2026-02-02 13:12:21.627000+00:00,,,,,,,,,2026-02-02 13:14:45.733000+00:00,False,,,2.Exploring
eb59aebf-2aba-5e96-a256-eaa1efd8e2fc,2026-02-02 04:42:11.004000+00:00,2026-02-02 04:43:13.492000+00:00,,,,,,,,,2026-02-02 04:44:15.656000+00:00,False,,,2.Exploring
3ce85cc4-cd69-578f-a284-a1b87769c0da,2026-02-02 10:33:21.198000+00:00,2026-02-02 10:34:40.774000+00:00,,,,,,,,,2026-02-02 17:10:06.572000+00:00,False,,,2.Exploring
17274d70-61ee-5962-b7eb-7aefda9fcd2c,2026-02-02 16:16:22.495000+00:00,2026-02-02 16:17:15.032000+00:00,2026-02-02 16:19:11.152000+00:00,2026-02-02 16:17:38.511000+00:00,,,,,,,2026-02-02 16:20:45.122000+00:00,False,,,9.AtRisk@UsedAI
7f0c83a2-7558-5122-9ecd-37aaa8d278c1,2026-02-02 16:20:05.214000+00:00,,2026-02-02 16:26:51.881000+00:00,2026-02-02 16:26:14.784000+00:00,,,,,,,2026-02-07 22:46:25.738000+00:00,False,,,9.AtRisk@UsedAI
815f75dc-27f2-537f-94ec-28acb3e2e041,2026-02-02 12:57:06.040000+00:00,2026-02-02 12:58:19.368000+00:00,2026-02-02 12:59:20.916000+00:00,2026-02-02 12:59:00.987000+00:00,2026-02-02 12:59:40.400000+00:00,,,,,,2026-03-28 06:14:12.131000+00:00,False,,,9.AtRisk@WroteCode
3743c4e1-433f-5e01-a3da-65311b4c45c1,2026-02-02 21:07:57.396000+00:00,2026-02-02 21:08:51.621000+00:00,2026-03-07 20:03:09.625000+00:00,2026-03-07 20:02:40.027000+00:00,2026-03-07 20:18:25.080000+00:00,,,,,,2026-03-07 20:47:39.985000+00:00,False,,,9.AtRisk@WroteCode
12f72590-c226-5793-8fca-402f591c7468,2026-02-02 16:04:47.062000+00:00,2026-02-02 16:05:20.512000+00:00,,,,,,,,,2026-02-02 16:06:56.123000+00:00,False,,,2.Exploring
2c72da2b-9f13-5893-b416-b2e84044d331,2026-02-02 11:50:03.285000+00:00,2026-02-02 11:50:18.472000+00:00,,,,,,,,,2026-02-02 11:50:35.676000+00:00,False,,,2.Exploring
59fa259c-2f15-5a7d-87ed-a8771ed432b1,2026-02-02 16:03:07.663000+00:00,2026-02-02 16:03:56.642000+00:00,,,,,,,,,2026-02-02 16:04:07.918000+00:00,False,,,2.Exploring
148a0635-6070-5034-9d0b-fa718ccc2bd4,2026-02-02 11:49:43.154000+00:00,2026-02-02 11:50:35.375000+00:00,,,,,,,,,2026-03-04 13:08:43.343000+00:00,False,,,2.Exploring
e3f1548a-3a6c-53ab-9e44-58c3d564fa7a,2026-02-02 09:00:23.633000+00:00,2026-02-02 09:00:35.306000+00:00,2026-02-02 10:56:03.634000+00:00,2026-02-02 09:03:45.620000+00:00,,,,,,,2026-02-02 12:21:51.197000+00:00,False,,,9.AtRisk@UsedAI
d0fc2b29-46b2-55d1-a7ad-5e32e9a5f6b3,2026-02-02 09:43:05.318000+00:00,2026-02-02 09:44:06.319000+00:00,2026-02-02 09:49:42.497000+00:00,2026-02-02 09:46:51.846000+00:00,,,,,,,2026-02-03 10:26:37.515000+00:00,False,,,9.AtRisk@UsedAI
1a11393e-e1c0-5621-95e2-3b113a6f1153,2026-02-02 05:51:12.593000+00:00,2026-02-02 05:52:44.112000+00:00,,,,,,,,,2026-02-02 08:29:28.589000+00:00,False,,,2.Exploring
511da051-2359-555e-a726-a13531ec992a,2026-02-02 09:39:11.323000+00:00,2026-02-02 09:42:40.563000+00:00,,,,,,,,,2026-02-02 09:43:06.753000+00:00,False,,,2.Exploring
609127ba-fba9-5d15-be11-999fcbc245a0,2026-02-02 10:31:22.093000+00:00,2026-02-02 10:32:13.353000+00:00,,,,,,,,,2026-02-02 10:37:20.262000+00:00,False,,,2.Exploring
8602d3b8-9107-5de3-85d9-626e5fc1dec1,2026-02-02 04:47:41.143000+00:00,2026-02-02 05:19:31.015000+00:00,,,,,,,,,2026-03-24 20:35:52.644000+00:00,False,,,2.Exploring
f2b6ea7e-4bde-5236-8aaa-443f1a06efad,2026-02-02 22:55:44.581000+00:00,2026-02-02 22:55:57.991000+00:00,2026-02-05 21:48:37.185000+00:00,2026-02-02 23:09:23.907000+00:00,,,2026-02-06 01:28:04.202000+00:00,,,,2026-02-10 10:08:23.705000+00:00,False,,,9.AtRisk@Engaged
c04c25a5-0756-589d-b915-4dbfe838e327,2026-02-02 08:56:35.031000+00:00,2026-02-02 08:57:11.525000+00:00,2026-02-02 09:04:08.879000+00:00,2026-02-02 09:03:26.839000+00:00,,,,,,,2026-02-19 14:20:26.098000+00:00,False,,,9.AtRisk@UsedAI
a254e4c2-59bf-5ec7-a55e-7b702fdd4b9d,2026-02-02 03:42:56.339000+00:00,2026-02-02 03:43:37.664000+00:00,,2026-02-16 04:02:03.264000+00:00,,,,,,,2026-02-16 04:02:40.213000+00:00,False,,,9.AtRisk@UsedAI
d71ef4ad-ba80-5344-9256-22689414c0d6,2026-02-02 05:02:47.109000+00:00,2026-02-02 05:03:29.742000+00:00,2026-02-15 17:08:29.804000+00:00,2026-02-15 14:33:37.669000+00:00,2026-02-15 17:07:51.578000+00:00,,2026-03-15 06:42:46.931000+00:00,,,,2026-04-05 07:03:30.281000+00:00,False,,,7.Engaged
3ffc5705-9453-53f1-99d5-85e190e71256,2026-02-02 18:48:38.500000+00:00,2026-02-02 18:50:13+00:00,2026-02-02 18:51:21.897000+00:00,2026-02-02 18:50:52.031000+00:00,,,,,,,2026-02-02 19:16:36.037000+00:00,False,,,9.AtRisk@UsedAI
e5ab29c4-af6f-59d0-b1ff-eab5cad73f55,2026-02-02 13:46:45.040000+00:00,2026-02-02 13:48:14.701000+00:00,2026-02-02 13:50:51.981000+00:00,2026-02-02 13:48:33.841000+00:00,,,,,,,2026-02-02 16:03:42.677000+00:00,False,,,9.AtRisk@UsedAI
0405292c-fa53-5bc0-ad08-d5d85f592a01,2026-02-02 14:10:28.220000+00:00,2026-02-02 14:11:14.630000+00:00,2026-02-02 14:22:21.382000+00:00,2026-02-02 14:21:34.384000+00:00,,,,,,,2026-02-25 03:35:30.606000+00:00,False,,,9.AtRisk@UsedAI
a2ada29f-9573-5bf8-a18f-3426e4a7596d,2026-02-02 15:23:22.305000+00:00,2026-02-02 15:24:25.872000+00:00,,,,,,,,,2026-02-10 05:11:13.051000+00:00,False,,,2.Exploring
59d52847-101e-5265-a8e0-d9c82dae41de,2026-02-02 10:24:00.409000+00:00,2026-02-02 10:31:04.903000+00:00,,,,,,,,,2026-02-02 12:03:06.941000+00:00,False,,,2.Exploring
2eb0f2bd-008c-5d45-b467-c36b0a868c68,2026-02-02 14:44:14.441000+00:00,2026-02-02 14:45:16.346000+00:00,2026-02-02 14:59:58.991000+00:00,2026-02-02 14:51:18.956000+00:00,2026-02-02 14:56:45.599000+00:00,,,,,,2026-02-02 15:06:01.013000+00:00,False,,,9.AtRisk@WroteCode
871c6f47-5386-5891-95ff-b93967b19287,2026-02-02 12:28:51.096000+00:00,2026-02-02 12:29:50.293000+00:00,,,,,,,,,2026-02-02 12:35:06.693000+00:00,False,,,2.Exploring
49c614c3-4ab4-5eec-8c69-0fdc4d32f7d9,2026-02-02 17:47:25.877000+00:00,2026-02-02 17:48:04.132000+00:00,,,,,,,,,2026-02-02 17:55:27.324000+00:00,False,,,2.Exploring
29e412b0-30df-5af7-b65e-e18e7fa054c8,2026-02-02 16:41:16.357000+00:00,2026-02-02 16:41:25.505000+00:00,,,,,,,,,2026-02-02 17:32:10.648000+00:00,False,,,2.Exploring
8c95a27a-a526-51ae-8b1f-d10a7eb23d79,2026-02-02 22:22:12.151000+00:00,2026-02-02 22:22:49.008000+00:00,,,,,,,,,2026-02-02 22:28:33.917000+00:00,False,,,2.Exploring
1bc6facf-c0bc-53c5-87d9-f209adfb00ec,2026-02-02 20:12:47.770000+00:00,2026-02-02 20:13:11.876000+00:00,,,,,,,,,2026-02-02 20:13:42.211000+00:00,False,,,2.Exploring
58ebb285-c4de-5ad5-a466-7a1c36651da9,2026-02-02 10:19:20.890000+00:00,2026-02-02 10:19:42.050000+00:00,2026-02-02 10:21:54.238000+00:00,2026-02-02 10:21:20.965000+00:00,,,,,,,2026-02-02 18:29:16.288000+00:00,False,,,9.AtRisk@UsedAI
4a82d961-e48c-5232-85c8-c2d260f238d5,2026-02-02 13:31:48.196000+00:00,2026-02-02 13:32:04.966000+00:00,,,,,,,,,2026-02-02 13:32:19.457000+00:00,False,,,2.Exploring
615de6d1-6c06-57e4-a536-5f2893a5741a,2026-02-02 14:16:06.925000+00:00,2026-02-02 14:16:52.644000+00:00,,,,,,,,,2026-04-03 06:36:54.906000+00:00,False,,,2.Exploring
5291a1ba-9a5a-5c23-8f0b-0a24aa0850f7,2026-02-02 13:56:43.799000+00:00,2026-02-02 13:57:51.073000+00:00,,,,,,,,,2026-02-02 13:58:05.261000+00:00,False,,,2.Exploring
2d35f0b3-b801-5082-9304-104e6e66344d,2026-02-02 16:33:31.196000+00:00,2026-02-02 16:34:28.111000+00:00,,,,,,,,,2026-02-02 16:35:10.880000+00:00,False,,,2.Exploring
786d1d85-6826-59d2-8c95-378d0842109b,2026-02-02 03:59:12.980000+00:00,,,2026-02-02 04:11:37.956000+00:00,,,,,,,2026-02-02 04:11:46.489000+00:00,False,,,9.AtRisk@UsedAI
d0618cad-4ca3-55bb-b990-110cf9e2af4f,2026-02-02 11:28:58.308000+00:00,2026-02-02 11:29:04.076000+00:00,2026-02-02 11:40:37.165000+00:00,2026-02-02 11:39:27.671000+00:00,,,,,,,2026-02-03 05:49:13.041000+00:00,False,,,9.AtRisk@UsedAI
ad574709-b6cb-5c2b-9e89-cb7094b1e25b,2026-02-02 11:47:11.385000+00:00,,,,,,,,,,2026-02-02 11:48:16.389000+00:00,False,,,1.New
12536647-7084-5f1c-810e-61b8a05b0300,2026-02-02 03:43:41.584000+00:00,2026-02-02 03:44:30.364000+00:00,,,,,,,,,2026-02-02 03:45:15.416000+00:00,False,,,2.Exploring
417c29c3-1861-530c-ba47-7f2b9330da41,2026-02-02 08:37:11.671000+00:00,2026-02-02 08:37:52.492000+00:00,,,,,,,,,2026-02-02 08:38:23.866000+00:00,False,,,2.Exploring
07586420-9210-51aa-ab6a-021ddba00299,2026-02-02 03:50:00.807000+00:00,2026-02-02 03:50:53.308000+00:00,,,,,,,,,2026-02-02 03:53:40.188000+00:00,False,,,2.Exploring
a876690f-23af-5f4f-842b-fff190950b26,2026-02-02 03:59:03.621000+00:00,2026-02-02 04:00:48.409000+00:00,,2026-02-02 04:01:22.871000+00:00,,,,,,,2026-02-02 04:01:54.952000+00:00,False,,,9.AtRisk@UsedAI
f134d2c7-8a91-54d6-8f77-9c1c6403318a,2026-02-02 03:46:42.921000+00:00,2026-02-02 03:48:15.425000+00:00,2026-02-02 03:55:55.083000+00:00,2026-02-02 03:48:43.736000+00:00,2026-02-02 21:17:28.588000+00:00,,2026-02-28 21:25:07.875000+00:00,2026-02-02 22:55:08.743000+00:00,2026-02-23 02:46:02.366000+00:00,,2026-04-16 23:28:45.574000+00:00,True,,,8.Upgraded
19498c94-4f62-5f8c-b9d7-0f6335c670b2,2026-02-02 15:20:44.220000+00:00,,,,,,,,,,2026-02-02 15:21:28.629000+00:00,False,,,1.New
65a8d4dc-062d-54dc-be38-52f9e08a9f5f,2026-02-02 07:16:14.333000+00:00,,2026-02-02 07:21:35.650000+00:00,2026-02-02 07:21:05.324000+00:00,,,,,,,2026-02-02 08:40:25.940000+00:00,False,,,9.AtRisk@UsedAI
1befa859-586d-5f11-b6a1-b7a26e358a67,2026-02-02 07:12:52.212000+00:00,2026-02-02 07:14:00.205000+00:00,,,,,,,,,2026-02-02 08:58:23.399000+00:00,False,,,2.Exploring
c57f2bc2-cc29-5fcd-881d-0f3737c53b84,2026-02-02 08:30:15.897000+00:00,2026-02-02 08:30:36.580000+00:00,2026-02-02 08:40:19.675000+00:00,2026-02-02 08:39:04.554000+00:00,2026-02-02 08:41:01.796000+00:00,,,,,,2026-02-25 08:28:52.059000+00:00,False,,,9.AtRisk@WroteCode
0a9d02a7-3255-5271-9969-a2f967c9f192,2026-02-02 08:50:16.056000+00:00,2026-02-02 08:51:14.287000+00:00,,,,,,,,,2026-02-02 09:06:29.577000+00:00,False,,,2.Exploring
5743ebca-058b-50d4-af8d-fb76ac46d586,2026-02-02 11:03:57.956000+00:00,2026-02-02 11:04:08.851000+00:00,,,,,,,,,2026-02-02 11:04:12.431000+00:00,False,,,2.Exploring
58b3fdbd-97b3-5989-9c8a-4814f42288a9,2026-02-02 16:48:10.962000+00:00,2026-02-02 16:48:45.899000+00:00,2026-02-02 16:50:24.874000+00:00,2026-02-02 16:49:26.139000+00:00,,,,,,,2026-02-02 16:52:02.582000+00:00,False,,,9.AtRisk@UsedAI
49520254-1430-5b3a-8069-5de3989fe87d,2026-02-02 15:07:29.897000+00:00,2026-02-02 15:07:57.775000+00:00,2026-02-02 15:10:59.045000+00:00,2026-02-02 15:10:29.098000+00:00,,,,,,,2026-02-02 15:33:26.614000+00:00,False,,,9.AtRisk@UsedAI
72e16ec7-31a0-5db2-b562-6cb33cfb9016,2026-02-02 15:46:28.385000+00:00,2026-02-02 15:47:19.067000+00:00,,,,,,,,,2026-02-02 15:47:41.537000+00:00,False,,,2.Exploring
d3914893-acb1-57b0-970a-6cf7ac86a55b,2026-02-02 01:59:12.252000+00:00,2026-02-02 01:59:28.589000+00:00,,,,,,,,,2026-02-04 02:33:47.556000+00:00,False,,,2.Exploring
d3d278e5-9afe-5f47-90c1-c680b3bc8a0e,2026-02-02 03:41:44.432000+00:00,2026-02-02 03:42:12.648000+00:00,,,,,,,,,2026-02-02 03:46:18.972000+00:00,False,,,2.Exploring
a78e838e-5850-5fc5-8037-c956fd916184,2026-02-02 05:36:30.797000+00:00,2026-02-02 11:15:32.301000+00:00,,,,,,,,,2026-02-02 11:15:38.069000+00:00,False,,,2.Exploring
53eefd84-4307-51d4-957d-a42b11a4e97b,2026-02-02 14:20:42.854000+00:00,2026-02-02 14:26:37.284000+00:00,,,,,,,,,2026-02-16 04:54:15.278000+00:00,False,,,2.Exploring
2f1a6bc5-346b-5176-a9b5-0418080d45e8,2026-02-02 11:59:39.328000+00:00,2026-02-02 12:00:59.251000+00:00,,,,,,,,,2026-02-02 12:01:22.117000+00:00,False,,,2.Exploring
863cd37a-906b-559f-ab4a-79ed7d274bd8,2026-02-02 11:52:04.539000+00:00,2026-02-02 11:52:14.228000+00:00,,,,,,,,,2026-02-02 11:52:30.738000+00:00,False,,,2.Exploring
0d19bc3a-1536-5271-b6a6-d97e403f4559,2026-02-02 22:48:29.341000+00:00,2026-02-02 22:48:56.337000+00:00,,,,,,,,,2026-02-17 18:24:06.759000+00:00,False,,,2.Exploring
14a63155-36cc-5e05-904b-924d2bff2c83,2026-02-02 15:28:21.911000+00:00,2026-02-02 15:29:27.384000+00:00,,,,,,,,,2026-02-02 15:30:18.704000+00:00,False,,,2.Exploring
93c51d35-7706-5447-8432-10f553cab51c,2026-02-02 11:13:15.155000+00:00,2026-02-02 11:13:33.879000+00:00,2026-02-02 12:00:51.614000+00:00,2026-02-02 12:00:09.741000+00:00,,,,,,,2026-02-02 12:02:16.891000+00:00,False,,,9.AtRisk@UsedAI
e9cfa111-508d-539c-9677-1cbf5e37e5c3,2026-02-02 12:29:55.567000+00:00,2026-02-02 12:30:40.077000+00:00,,,,,,,,,2026-02-03 09:18:47.264000+00:00,False,,,2.Exploring
e5e94020-2736-5ee0-bfd9-3b0e254ee3a8,2026-02-02 12:42:56.577000+00:00,2026-02-02 12:43:25.402000+00:00,,,,,,,,,2026-02-02 12:43:41.851000+00:00,False,,,2.Exploring
a81cd186-cda2-574a-a1cb-a0c4172018ee,2026-02-02 06:40:07.168000+00:00,2026-02-02 06:43:30.346000+00:00,,,,,,,,,2026-02-02 06:44:39.011000+00:00,False,,,2.Exploring
d18948c6-140e-50ca-9bac-fdf8c6f24294,2026-02-02 06:51:57.439000+00:00,2026-02-02 06:52:39.090000+00:00,2026-02-02 06:54:31.585000+00:00,2026-02-02 06:54:04.828000+00:00,2026-02-02 07:13:45.848000+00:00,,,,,,2026-02-02 07:46:39.392000+00:00,False,,,9.AtRisk@WroteCode
ef155c8c-e3e5-5616-9484-985d865c2cb2,2026-02-02 06:24:27.167000+00:00,,,,,,,,,,2026-02-02 06:25:53.856000+00:00,False,,,1.New
0d220d86-e1cf-5d3a-b31b-cb7cda332ce7,2026-02-02 12:07:28.352000+00:00,2026-02-02 12:07:38.897000+00:00,,,,,,,,,2026-02-02 12:10:56.336000+00:00,False,,,2.Exploring
bb2a88ac-394c-5ba6-b701-331430bbf183,2026-02-02 15:14:52.113000+00:00,2026-02-02 15:15:40.676000+00:00,,,,,,,,,2026-02-02 15:16:29.457000+00:00,False,,,2.Exploring
cf39dc83-d28b-5f03-992e-45daa1d9f0de,2026-02-02 06:04:43.199000+00:00,2026-02-02 06:12:50.597000+00:00,,,,,,,,,2026-02-02 06:13:37.365000+00:00,False,,,2.Exploring
31d0b278-2589-5f03-b676-9ee6a35d7910,2026-02-02 11:53:02.079000+00:00,2026-02-02 11:53:12.204000+00:00,,,,,,,,,2026-02-02 11:53:15.820000+00:00,False,,,2.Exploring
f8cb5298-a682-5695-b49b-bb6f0ddb0860,2026-02-02 09:18:38.020000+00:00,2026-02-02 09:19:19.685000+00:00,,,,,,,,,2026-02-02 09:20:48.999000+00:00,False,,,2.Exploring
1be2f3a8-22cc-5a27-9694-8c74843fda22,2026-02-02 14:40:55.106000+00:00,,,,,,,,,,2026-02-02 14:40:57.104000+00:00,False,,,1.New
4fcfe20a-fe62-5c0f-b003-0e47f1bf129c,2026-02-02 01:47:39.648000+00:00,2026-02-02 01:48:15.421000+00:00,,,,,,,,,2026-02-02 01:48:40.256000+00:00,False,,,2.Exploring
5fe6edca-764f-5375-846c-f6d760cd47fd,2026-02-02 14:52:30.571000+00:00,2026-02-02 14:53:29.186000+00:00,,,,,,,,,2026-02-02 21:13:36.981000+00:00,False,,,2.Exploring
1f10a4ae-137d-5ae6-9a1f-62b234bdf68e,2026-02-02 07:24:43.666000+00:00,2026-02-02 07:25:05.844000+00:00,,,,,,,,,2026-02-02 07:25:08.580000+00:00,False,,,2.Exploring
46249eb7-203d-5bc1-8ea8-d55a01cbeeff,2026-02-02 05:22:10.013000+00:00,2026-02-02 05:22:26.394000+00:00,,,,,,,,,2026-02-02 20:17:02.782000+00:00,False,,,2.Exploring
0ab2f80e-0eb7-50d7-9691-fe716ca4114b,2026-02-02 05:03:31.956000+00:00,2026-02-02 05:04:21.854000+00:00,,,,,,,,,2026-02-13 12:57:52.729000+00:00,False,,,2.Exploring
18dccfee-c000-5fe4-b3f2-d6f5e22850cd,2026-02-02 17:11:28.876000+00:00,2026-02-02 17:12:24.665000+00:00,,,,,,,,,2026-02-02 17:12:55.231000+00:00,False,,,2.Exploring
cac6804b-ae07-5999-bb53-0d58280571ee,2026-02-02 04:32:33.501000+00:00,,,,,,,,,,2026-02-02 04:33:11.169000+00:00,False,,,1.New
fd5fe8a3-f68b-5f6d-9ebc-e0916aaaa63a,2026-02-02 13:38:01.340000+00:00,2026-02-02 13:38:17.621000+00:00,,,,,,,,,2026-02-26 15:46:19.462000+00:00,False,,,2.Exploring
2d23dc87-8592-5d13-adc9-4e2b29b773f2,2026-02-02 01:36:44.437000+00:00,2026-02-02 01:37:34.507000+00:00,,,,,,,,,2026-02-02 01:37:49.827000+00:00,False,,,2.Exploring
b88af2a4-8924-57b2-b101-74e3c907f073,2026-02-02 08:42:10.709000+00:00,2026-02-02 08:43:04.187000+00:00,,,,,,,,,2026-02-02 08:43:16.093000+00:00,False,,,2.Exploring
c506cfaa-ba0a-58a2-86b8-89af8880bc27,2026-02-02 13:06:50.072000+00:00,,,,,,,,,,2026-02-02 13:06:50.072000+00:00,False,,,1.New
5914c23d-0ba2-5995-a7e9-bb32a5912216,2026-02-02 19:18:22.614000+00:00,2026-02-02 19:19:36.794000+00:00,,,,,,,,,2026-02-02 19:19:43.288000+00:00,False,,,2.Exploring
